"playerId","player","team","position","age","exp","bye","points","lower","upper","sdPts","positionRank","dropoff","tier","ptSpread","overallECR","positionECR","sdRank","risk","sleeper","actualPoints","salary"
2495347,"Lee Smith","BUF","TE",33,9,NA,0.259127889060092,0.177,0.307649235474006,0.115258405333407,79,0.0372973805855162,16,0.130649235474006,NA,NA,NA,NA,NA,NA,NA
2558990,"Patrick Ricard","BAL","RB",26,3,NA,0.247853620955316,0.229,0.25934099378882,0.0268700576850888,104,0.0146471494607088,23,0.0303409937888199,NA,NA,NA,NA,NA,NA,NA
2552429,"Ty Montgomery","NO","RB",27,5,NA,0.245875192604006,0.066,0.352145871559633,0.252437120883597,105,0.0476063174114022,23,0.286145871559633,NA,NA,NA,NA,NA,NA,NA
2557859,"Jake Butt","DEN","TE",25,3,NA,0.243661016949153,0.2,0.270263354037267,0.0622253967444162,81,0.0436610169491525,18,0.0702633540372671,NA,NA,NA,NA,NA,NA,NA
2543799,"Ross Cockrell","NYG","DB",29,6,NA,0.24,0.24,0.24,NA,188,0.02,NA,0,NA,NA,NA,NA,NA,NA,NA
2560921,"Armani Watts","KC","DB",24,2,NA,0.23,0.23,0.23,Inf,189,0.025,NA,0,NA,NA,NA,NA,NA,NA,NA
2561671,"Malik Turner","DAL","WR",50,2,NA,0.22833281972265,0.054,0.331329051987768,0.244658946290545,148,0.0146625577812018,14,0.277329051987768,NA,NA,NA,NA,NA,NA,NA
2562713,"Riley Ridley","CHI","WR",50,1,NA,0.227340523882897,0.052,0.330932110091743,0.246073159852919,149,0.0273405238828968,14,0.278932110091743,NA,NA,NA,NA,NA,NA,NA
2549982,"Garrett Gilbert","FA","QB",29,6,NA,0.224006163328197,-0.3,0.533590214067278,0.735391052434009,52,0.062657935285054,10,0.833590214067278,NA,NA,NA,NA,NA,NA,NA
2555432,"Andy Janovich","CLE","RB",27,4,NA,0.220537750385208,0.161,0.256813664596273,0.0848528137423857,106,0.063962249614792,23,0.0958136645962733,NA,NA,NA,NA,NA,NA,NA
2559200,"Joseph Jones","DEN","LB",50,3,NA,0.22,0.22,0.22,NA,109,0.045,NA,0,NA,NA,NA,NA,NA,NA,NA
2556278,"Will Parks","PHI","DB",26,4,NA,0.21,0.21,0.21,NA,190,0.0425,NA,0,NA,NA,NA,NA,NA,NA,NA
2539336,"Tavon Austin","SF","WR",29,7,NA,0.2,0.2,0.2,Inf,150,0,14,0,NA,NA,NA,NA,NA,NA,NA
2560812,"Steven Mitchell","FA","WR",NA,2,NA,0.2,0.2,0.2,Inf,150,0.05,14,0,NA,NA,NA,NA,NA,NA,NA
2560987,"Deon Cain","FA","WR",24,2,NA,0.2,0.2,0.2,Inf,150,0.1,14,0,NA,NA,NA,NA,NA,NA,NA
2561293,"Deon Yelder","KC","TE",NA,2,NA,0.2,0.2,0.2,Inf,82,0.0117704160246533,18,0,NA,NA,NA,NA,NA,NA,NA
2562777,"Trevon Wesco","NYJ","TE",NA,1,NA,0.2,0.2,0.2,Inf,82,0.0582973805855162,18,0,NA,NA,NA,NA,NA,NA,NA
2508004,"Anthony Levine","BAL","DB",33,9,NA,0.2,0.2,0.2,Inf,191,0.065,NA,0,NA,NA,NA,NA,NA,NA,NA
2562490,"Ben Burr-Kirven","SEA","LB",NA,1,NA,0.2,0.2,0.2,Inf,110,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA
2532826,"Mike Daniels","CIN","DL",31,8,NA,0.19,0.19,0.19,NA,175,0.02,NA,0,NA,NA,NA,NA,NA,NA,NA
2562823,"Cortez Broughton","LAC","DL",NA,1,NA,0.19,0.19,0.19,NA,175,0.045,NA,0,NA,NA,NA,NA,NA,NA,NA
2495240,"Tyrod Taylor","LAC","QB",31,9,NA,0.181386748844376,0,0.288550458715596,0.254558441227157,53,0.0401926040061633,10,0.288550458715596,NA,NA,NA,NA,NA,NA,NA
2552622,"Chris Manhertz","CAR","TE",NA,NA,NA,0.176459167950693,0.051,0.250580733944954,0.17606958851545,84,0.0851417565485362,18,0.199580733944954,NA,NA,NA,NA,NA,NA,NA
2550633,"Senorise Perry","TEN","RB",29,6,NA,0.176,0.176,0.176,NA,107,0.049308936825886,24,0,NA,NA,NA,NA,NA,NA,NA
2535867,"Julian Stanford","CAR","LB",30,8,NA,0.15,0.15,0.15,NA,111,0.1,NA,0,NA,NA,NA,NA,NA,NA,NA
2539270,"Sylvester Williams","FA","DL",32,7,NA,0.15,0.15,0.15,NA,177,0.02,NA,0,NA,NA,NA,NA,NA,NA,NA
382,"Joe Flacco","NYJ","QB",35,12,NA,0.141309707241911,-0.03,0.242519877675841,0.240416305603426,54,0.000231124807395983,10,0.272519877675841,NA,NA,NA,NA,NA,NA,NA
252,"Chad Henne","KC","QB",35,12,NA,0.141078582434515,0,0.224428134556575,0.197989898732233,55,0.0055392912172573,10,0.224428134556575,NA,NA,NA,NA,NA,NA,NA
2539335,"Geno Smith","SEA","QB",30,7,NA,0.141078582434515,0,0.224428134556575,0.197989898732233,55,0.04,10,0.224428134556575,NA,NA,NA,NA,NA,NA,NA
2558933,"Bryan Cox","FA","DL",26,3,NA,0.14,0.14,0.14,NA,178,0.0425,NA,0,NA,NA,NA,NA,NA,NA,NA
2560949,"Josh Adams","FA","RB",24,2,NA,0.137151001540832,0.052,0.187458409785933,0.119501046020527,108,0.029035439137134,24,0.135458409785933,NA,NA,NA,NA,NA,NA,NA
2556703,"Charles Washington","ARI","DB",27,4,NA,0.135,0.135,0.135,NA,192,0.00499999999999998,NA,0,NA,NA,NA,NA,NA,NA,NA
2561527,"Mike Ford","DET","DB",50,2,NA,0.135,0.135,0.135,NA,192,0.02,NA,0,NA,NA,NA,NA,NA,NA,NA
2564205,"Jake Luton","JAC","QB",50,0,NA,0.13,0.13,0.13,NA,57,0.08384437596302,11,0,NA,NA,NA,NA,NA,NA,NA
